Facility Id,FRS Id,Reported City,Reported State,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production 
1004628,110040973426,BAKERSFIELD,CA,KERN COUNTY,35.5512,-118.93057,211120,W-ONSH,"144,072.12","172,282.56","196,416.01","186,811.95","289,453.95","374,153.04","332,565.30","286,880.77","2,472.54"
1010837,110056382356,DALLAS,TX,DALLAS COUNTY,32.925467,-96.81659,211120,W-ONSH,"161,329.79","97,207.48","108,599.30","90,740.81","120,627.86","131,388.23","111,205.41","105,976.00",
1010320,110043800875,GAYLORD,MI,OTSEGO COUNTY,45.01368,-84.67351,211130,W-ONSH,"73,105.39","81,742.37","90,354.80","88,300.65","88,037.50","87,345.19","96,113.47","94,661.60","169,947.74"
1009328,110070082029,DALLAS,TX,,32.9309279,-96.7949137,211120,W-ONSH,"26,414.35","26,496.45","33,308.80","30,898.05",,,,,
1009274,110022872159,DALLAS,TX,DALLAS COUNTY,32.93476,-96.81801,211130,W-ONSH,"123,684.58","134,367.29","132,613.68","114,773.56","50,683.60","32,141.17","78,899.12","76,533.82","28,639.11"
1009327,110022872159,DALLAS,TX,DALLAS COUNTY,32.93476,-96.81801,211120,W-ONSH,,"21,015.64","21,557.94","21,645.83","17,067.40","20,343.30","33,965.46",,
1009273,110022872159,DALLAS,TX,DALLAS COUNTY,32.93476,-96.81801,211111,W-ONSH,,,,"33,209.65","34,233.30","33,869.85","55,887.51","53,594.45","43,421.43"
1008138,110022872159,DALLAS,TX,DALLAS COUNTY,32.93476,-96.81985,211111,W-ONSH,,,,,,0.00,,0.00,"40,225.16"
1013285,,Vernal,UT,,40.38956,-109.097,211120,W-ONSH,"170,681.70","265,732.73",,,,,,,
1005489,110007338522,Madill,OK,MARSHALL COUNTY,34.08406,-96.58888,211130,"C,W-PROC",,,,,,,"49,499.33","36,676.53","1,407.41"
1013325,110070525507,Houston,TX,HARRIS COUNTY,29.73177,-95.43444,211130,W-ONSH,,"421,109.06",,,,,,,
1010045,110033245753,Corpus Christi,TX,NUECES,27.79873,-97.39145,211111,W-ONSH,,,,,,,"55,674.35","66,942.45","59,694.55"
1008625,110007920544,Kenai,AK,KENAI PENINSULA,60.475119,-151.27375,211111,W-ONSH,,,,,,0.00,,"69,721.41","61,065.69"
1009353,110055516400,Oklahoma City,OK,OKLAHOMA COUNTY,35.558773,-97.638537,211120,W-ONSH,"212,980.14","204,920.72","419,791.15","231,266.82","168,297.59","148,978.49","218,465.38","272,327.25","442,537.03"
1008071,110043511232,Cody,WY,PARK COUNTY,44.51884,-109.05642,211111,W-ONSH,,,,,"12,498.43","14,590.42","11,603.78","18,402.07","64,504.24"
1008072,110043511232,Cody,WY,PARK COUNTY,44.52007,-109.05858,211111,W-ONSH,,,,,,0.00,"89,150.76","112,827.01","228,047.40"
1008883,110055515198,Fairfield,TX,FREESTONE,31.701618,-96.173824,211111,W-ONSH,,,,,,"48,163.95","82,442.18","80,931.27","126,331.60"
1008884,110055515198,Fairfield,TX,FREESTONE,31.701618,-96.173824,211111,W-ONSH,,,,,,"142,997.77","163,542.02","176,063.52","306,065.01"
1008173,110055512547,Dickinson,ND,STARK COUNTY,46.95245,-102.78972,211120,W-ONSH,"3,322,123.79","2,396,637.51","1,050,886.25","542,416.01","991,803.75","791,293.01","690,509.20","649,660.34","463,635.93"
1008293,110034761103,San Antonio,TX,,29.54584,-98.58896,211120,W-ONSH,"433,524.99","368,258.37","345,676.49","324,194.22","953,669.49","990,126.12","722,178.93","633,921.05","343,731.73"
1013038,,Carlsbad,NM,,32.9018199,-103.8558959,211120,W-ONSH,"638,307.84","386,402.53","188,423.31",,,,,,
1008383,110055513172,Oklahoma City,OK,OKLAHOMA COUNTY,35.558773,-97.638537,211120,W-ONSH,"51,024.84","21,916.66","34,517.06","33,590.07","44,132.01","47,903.35","52,551.74","42,589.65","43,623.54"
1010615,110055521369,PAULS VALLEY,OK,GARVIN COUNTY,34.759925,-97.200581,211111,W-ONSH,,,,,,"4,528.60","2,657.60","3,070.10",
1010616,110055521378,PAULS VALLEY,OK,GARVIN COUNTY,34.759925,-97.200581,211111,W-ONSH,,,,,,"9,153.25","4,391.25","5,118.50",
1012068,110067543545,Dallas,TX,,32.924583,-96.816715,211120,W-ONSH,"437,893.84","361,400.50","384,958.27","185,300.20","156,527.79",,,,
1008588,110055513724,Dallas,TX,HARRIS COUNTY,29.752863,-95.459685,211130,W-ONSH,"54,433.26","77,296.09","127,474.26","157,632.87","185,712.88","185,771.93","238,752.68","248,587.82","175,303.25"
1000435,110055506420,Dallas,TX,HIDALGO COUNTY,26.19857,-98.22361,211130,W-ONSH,"338,988.10","345,928.44","308,565.30","184,798.28","269,289.70","378,837.83","343,652.02","466,126.41","221,021.80"
1008506,110055513555,Jackson,MS,HINDS COUNTY,32.30052,-90.19011,211120,W-ONSH,"74,756.38","87,705.48","171,909.41","125,150.35","95,535.34","108,152.78","105,459.80","73,277.59","51,509.35"
1008712,110055514180,Irving,TX,Harris,29.7726138,-95.514493,211111,W-ONSH,,,,,,,"41,227.20","34,371.40",
1009777,110045642453,Midland,TX,MIDLAND COUNTY,32.00448,-102.07948,211111,W-ONSH,,,,,,0.00,"2,522.10","2,355.80","4,290.10"
1010306,110055520324,Ville Platte,LA,EVANGELINE,30.750613,-92.433717,211111,W-ONSH,,,,,,,"45,749.90","89,762.11","90,237.10"
1010690,110055521635,Tulsa,OK,TULSA,36.15307,-95.98943,211111,W-ONSH,,,,,,"8,224.20","1,259.65","3,008.39",
1005472,110045659140,Tulsa,OK,TULSA,36.151561,-95.989756,211111,W-ONSH,,,,,,0.00,,"38,349.93","58,441.70"
1010272,110033681594,Houston,TX,HARRIS COUNTY,29.7555,-95.3616,211111,W-ONSH,,,,,,"169,209.98","109,200.48","127,092.42","147,501.02"
1010318,110055520379,Stamps,AR,LAFAYETTE COUNTY,33.310999,-93.490239,211130,"UU,W-ONSH","32,928.77","31,222.60","27,933.25","31,319.84","34,804.90","25,059.69","15,959.89","68,057.81","37,505.36"
1012048,110067543992,New Town,ND,,47.979964,-102.48684,211120,W-ONSH,"2,518.29","21,478.61","1,422.39","2,822.74","30,092.17",,,,
1010197,110055519755,Ridgeland,MS,MADISON,32.40353,-90.1127,211111,W-ONSH,,,,"4,042.45","5,562.02","13,902.99","19,185.30","25,544.00","31,886.79"
1010002,110055518630,Houston,TX,HARRIS COUNTY,29.939949,-95.398426,211130,W-ONSH,"22,101.32","28,847.65","14,433.10","59,355.48","27,972.25","58,737.53","38,155.03",,
1008113,110037944829,Houston,TX,HARRIS COUNTY,29.7854,-95.66598,211120,W-ONSH,"149,921.48","94,740.54","147,718.45","120,062.22","372,322.50","843,530.97","1,209,431.61","565,978.95","148,757.54"
1009436,110003585273,Mount Pleasant,MI,ISABELLA COUNTY,43.621474,-84.767905,211120,W-ONSH,"62,994.36","67,248.55","70,939.55","75,356.53","80,888.71","77,140.38","82,325.06","84,557.55","80,955.89"
1009980,110020821789,Roswell,NM,CHAVES COUNTY,33.39815,-104.5237,211111,W-ONSH,,,,,,0.00,,"7,459.60","9,274.15"
1009788,110045659140,Tulsa,OK,TULSA,36.151561,-95.989756,211111,W-ONSH,,,,,"40,164.54","110,524.61","52,431.26","56,404.64",
1009686,110045659140,Tulsa,OK,TULSA COUNTY,36.151561,-95.989756,211130,W-ONSH,"52,442.36","62,587.70","64,031.08","61,399.06","68,295.35","85,715.58","113,629.63","69,578.22","64,821.43"
1009582,,Bakersfield,CA,,35.2421103,-118.9761519,211120,W-ONSH,"40,462.85","33,068.22","30,912.43","28,359.29","29,565.69","42,146.09","40,830.15","44,904.23","13,596.39"
1008367,,The Woodlands,TX,,30.1261952,-95.4672962,211111,W-ONSH,,,,"5,202.24","53,039.18","89,746.68","85,947.17","150,463.88","255,392.93"
1009113,,The Woodlands,TX,,30.1261952,-95.4672962,211120,W-ONSH,,"34,413.64","36,853.17","41,690.25","56,001.91","46,645.49","47,194.19","86,129.71","126,532.72"
1008143,110055512388,The Woodlands,TX,MONTGOMERY,30.16047,-95.455938,211111,W-ONSH,,,,,"17,002.92","14,965.28","12,606.93","36,347.09","56,348.54"
1008534,110058297301,Anchorage,AK,NORTH SLOPE BOROUGH,70.51,-149.867,211120,W-ONSH,"131,108.66","95,782.41","93,132.25","84,073.03","88,674.58","82,890.32","72,429.28","56,730.30","70,549.19"
1010505,110011798028,Denver,CO,DENVER COUNTY,39.74948,-104.99537,211120,W-ONSH,"304,828.89","197,395.78","130,503.09","239,331.63","180,175.00","219,770.33","214,502.82","64,324.63",
1013222,,Houston,TX,,31.10577,-103.86,211130,W-ONSH,"244,080.42","335,353.71",,,,,,,
1008693,110005116105,Midland,TX,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,25.00,25.00
1008136,110022872159,Broomfield,CO,DALLAS COUNTY,32.93476,-96.81801,211120,W-ONSH,"10,571.34","8,432.08","7,402.63","17,634.11","10,351.63","26,440.42","17,773.85","29,947.37",
1012537,,Charleston,WV,,38.3517112,-81.6336474,211130,W-ONSH,"62,067.53","51,502.69","43,285.26",,,,,,
1009830,110010671647,Denver,CO,DENVER COUNTY,39.74454,-104.98486,211120,W-ONSH,"55,584.89","45,727.72","25,098.94","31,805.76","60,999.96","41,565.07",,,
1008688,110005116105,Midland,TX,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,282.50,282.60
1013113,,Lexington,KY,,37.9923606,-84.375233,211130,W-ONSH,"55,534.55","51,723.19","132,014.04",,,,,,
1008502,110041251481,Lexington,KY,HARRIS COUNTY,29.77791,-95.5444,211111,W-ONSH,,,,"12,789.45","15,114.44","17,430.07","54,477.29","33,560.39","41,230.84"
1012816,110070082513,New Orleans,LA,,29.9335594,-90.0700051,211120,W-ONSH,"19,273.04","13,512.76","23,915.98","30,999.61",,,,,
1009096,110034219833,Houston,TX,HARRIS,29.73033,-95.431825,211111,W-ONSH,,,,,,"193,052.67","164,971.76","161,251.99","151,759.13"
1010325,110043477573,Houston,TX,HARRIS COUNTY,29.75608,-95.36433,211120,W-ONSH,"1,433,116.51","1,415,002.71","1,172,783.08","674,944.05","2,507,899.49","902,953.95","938,101.98","265,195.79","363,582.34"
1013393,110070149331,HOUSTON,TX,HARRIS COUNTY,29.75608,-95.36433,211120,W-ONSH,"78,103.45","31,081.56",,,,,,,
1013123,,Oklahoma City,OK,,35.6131551,-97.6385368,211120,W-ONSH,"290,450.88","397,474.68","208,792.90",,,,,,
1008090,110055511003,Denver,CO,DENVER COUNTY,39.7435172,-104.9884114,211120,W-ONSH,"146,734.57","122,895.95","122,492.25","66,063.88","56,086.00","61,271.50",635.65,756.40,"1,967.30"
1008331,,Denver,CO,,39.7541032,-105.0002242,211120,W-ONSH,"835,136.68","728,221.03","564,842.57","261,425.18","186,148.62","101,939.70","67,210.20","49,962.70",
1008208,110059765384,Denver,CO,DENVER COUNTY,39.74369,-104.98777,211130,W-ONSH,,"11,375.45","11,634.10","13,966.00","27,823.60","47,519.07","50,744.46","54,489.02",
1008134,110055512388,The Woodlands,TX,MONTGOMERY COUNTY,30.16047,-95.455938,211120,W-ONSH,"83,061.92","95,671.54","163,122.29","93,379.89","162,723.17","122,863.23","71,268.32","41,568.37",
1009115,110055512388,The Woodlands,TX,MONTGOMERY COUNTY,30.16047,-95.455938,211120,W-ONSH,"31,644.33","52,322.21","81,708.93","56,406.27","32,586.75","19,488.04","20,368.93","52,381.41","52,529.02"
1009260,110055512388,The Woodlands,TX,MONTGOMERY COUNTY,30.16047,-95.455938,211120,W-ONSH,"385,985.56","362,658.08","570,600.41","368,170.49","265,260.14","92,844.52","141,168.41","156,438.95","187,186.39"
1009261,110055512388,The Woodlands,TX,MONTGOMERY COUNTY,30.16047,-95.455938,211120,W-ONSH,"447,750.18","503,717.82","369,893.42","172,044.43","330,157.23","471,339.21","189,914.04","11,671.01","233,438.28"
1008407,110055512388,The Woodlands,TX,MONTGOMERY COUNTY,30.16047,-95.455938,211120,W-ONSH,"89,586.57","100,429.38","102,617.59","78,050.20","96,272.01","124,411.75","106,369.13","130,448.56","109,583.05"
1008053,110055512093,Spring,TX,YELLOWSTONE COUNTY,45.78413,-108.56738,211130,W-ONSH,"50,339.73","34,027.02","35,722.90","39,576.15","45,412.01","51,357.52","53,349.56","62,882.45","71,126.18"
1009095,110003157020,Liberal,KS,SEWARD COUNTY,37.05569,-100.92226,211111,W-ONSH,,,,,,,"69,144.24","70,404.16","102,705.31"
1009094,110055515919,Grand Junction,CO,MESA,39.11543,-108.53343,211111,W-ONSH,,,,,"200,784.15","200,576.25","205,308.85","232,107.32","186,568.19"
1008141,110022871800,Midland,TX,MIDLAND COUNTY,32.02994,-102.08741,211120,W-ONSH,"916,258.08","778,286.09","578,774.50","592,293.00","493,248.32","275,448.87","153,123.60","174,240.79","87,273.73"
1009286,,Denver,CO,,39.7312095,-104.9826965,211130,W-ONSH,"794,972.88","720,795.86","800,600.38","699,538.20","566,403.83","640,366.86","567,721.47","498,363.99","370,755.13"
1012376,110070082254,Denver,CO,,39.7312095,-104.9826965,211130,W-ONSH,"399,230.11","344,022.28","175,979.69","184,483.63",,,,,
1010751,110012299280,Tulsa,OK,TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,"62,481.03","53,073.98","53,064.13",
1010752,110012299280,Tulsa,OK,TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,"152,347.20","144,300.97","145,536.37",
1010730,110012299280,Tulsa,OK,TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,"73,045.65","80,654.77","80,953.37",
1009786,110055517882,Borger,TX,HUTCHINSON,35.6888,-101.39002,211111,W-ONSH,,,,,,0.00,0.00,"22,858.85","91,428.70"
1004905,110043782476,Orcutt,CA,SANTA BARBARA COUNTY,34.832417,-120.416595,211120,W-ONSH,"40,172.65","37,777.76",,,,,,,
1012514,110070082337,Tulsa,OK,,36.0613546,-95.9515399,211111,W-ONSH,,,,"18,494.29",,,,,
1010673,110055521573,Houston,TX,HARRIS COUNTY,29.75806,-95.36401,211130,W-ONSH,"45,972.00","48,033.25","36,229.75","64,669.90","25,859.19","29,449.35","30,548.56","38,915.55",
1005728,110010774741,Tulsa,OK,TULSA COUNTY,36.06076,-95.97435,211111,W-ONSH,,,,,"137,784.84","140,556.91","136,064.33","151,515.90","155,071.63"
1009715,110000619689,Midland,TX,MIDLAND COUNTY,32.00708,-102.07817,211111,W-ONSH,,,,,,0.00,"21,504.80","18,293.05","13,589.85"
1011555,110063744765,Midland,TX,MIDLAND COUNTY,31.99844,-102.08054,211120,W-ONSH,"720,687.28","640,932.38","424,206.94","295,621.40","209,751.38","304,932.65",,,
1011962,110020477544,Gaylord,MI,OTSEGO COUNTY,45.02851,-84.67716,211120,W-ONSH,"88,218.99","83,951.38","99,888.91","94,784.39","148,455.76","169,863.36","138,573.84","121,587.49","106,652.12"
1011318,110058380247,Wright,WY,CAMPBELL COUNTY,43.751883,-105.491335,211130,W-ONSH,"53,434.46","31,845.98","13,910.29","17,515.44","47,080.44","57,338.00",,,
1012988,,Pittsburgh,PA,,40.68214888,-80.34934701,211130,W-ONSH,"123,434.13","170,083.79","49,932.85",,,,,,
1008882,110055515189,Warren,PA,WARREN COUNTY,41.8451,-79.14536,211130,W-ONSH,"49,403.71","70,234.20","30,299.27","82,990.74","91,493.90","201,952.09","118,632.03","100,436.68","111,766.95"
1013379,,Houston,TX,,32.68829,-104.25,211120,W-ONSH,,"185,426.95",,,,,,,
1009846,110043482601,Irving,TX,HARRIS COUNTY,29.73177,-95.43444,211130,W-ONSH,"106,027.35","109,672.41","119,972.74","114,982.51","129,089.28","69,458.46","92,712.52","83,800.86","71,231.19"
1008449,110038071181,Houston,TX,MONTGOMERY COUNTY,30.16115,-95.45389,211120,W-ONSH,,"624,033.20","938,477.88","412,423.37","340,065.10","339,265.80","253,264.64","245,964.30","267,950.78"
1012780,110070082496,Houston,TX,,29.7246822,-95.5564777,211120,W-ONSH,"157,109.67","112,330.85","74,299.75","46,998.79",,,,,
1012129,110070082162,Houston,TX,,31.5758013,-91.3276422,211120,W-ONSH,"203,768.28","238,193.54","90,666.50","42,355.92",,,,,
1010588,,Houston,TX,,29.7801889,-95.6090009,211120,W-ONSH,"257,506.46","397,293.74","556,698.00","277,288.56","215,007.37","319,883.07","266,643.07","169,887.70",
1011463,110063697101,Plano,TX,COLLIN COUNTY,33.06522,-96.80369,211120,W-ONSH,"65,361.79","45,293.92","74,124.47","51,320.91","55,236.14","78,873.35",,,
1013021,,Killdeer,ND,,47.92749372,-102.9099976,211120,W-ONSH,"23,895.97","28,858.40","35,410.18",,,,,,
1013044,,IRVING,TX,,32.65950721,-99.43389558,211130,W-ONSH,,"11,864.66","31,028.30",,,,,,
1013728,,Denver,CO,,,,211120,W-ONSH,"59,484.17",,,,,,,,
1012909,,Tulsa,OK,,36.0613546,-95.9515399,211130,W-ONSH,"90,558.63","319,267.81","307,984.58",,,,,,
1008605,110055513760,Ulysses,KS,GRANT,37.460337,-101.364106,211111,W-ONSH,,,"22,324.33","21,991.13","27,699.91","27,677.97","42,362.41","42,899.46","43,778.45"
1008607,110045585149,Midland,TX,MIDLAND COUNTY,31.99748,-102.07744,211120,W-ONSH,"508,061.11","406,683.80","454,018.38","537,301.67","196,111.94","335,801.41","188,152.53","205,236.80","305,116.10"
1009370,110055513797,Weatherford,TX,PARKER,32.835946,-97.856208,211111,W-ONSH,,,,,,"169,154.17","131,155.97","121,439.60","69,003.40"
1011831,110058932561,"Point Thomson Unit, North Slope Borough",AK,NORTH SLOPE BOROUGH,70.1709,-146.2572,211130,W-ONSH,"95,332.60","81,148.14","98,416.28","168,008.34","45,864.11",,,,
1008203,110028136700,Denver,CO,DENVER COUNTY,39.74933,-104.99275,211120,W-ONSH,"36,247.61","15,317.83","2,721.63","13,135.85","16,156.77","105,225.34","165,253.32","106,162.06","63,288.81"
1009961,110012299280,Tulsa,OK,TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,,,,"83,694.74"
1009252,110012299280,Tulsa,OK,TULSA COUNTY,36.07884,-95.95709,211111,W-ONSH,,,,,,,,,"216,789.77"
1009335,110022327338,Fort Worth,TX,TULSA COUNTY,36.073218,-95.922258,211130,W-ONSH,"412,035.74","492,027.88","523,741.76","569,358.46","633,665.18","945,008.96","908,230.37","574,652.13","690,842.78"
1009629,110055517301,Tulsa,OK,TULSA,36.06011,-95.92222,211111,W-ONSH,,,,,,0.25,0.00,5.75,0.25
1009202,110037971442,Houston,TX,HARRIS COUNTY,29.78294,-95.5373,211111,W-ONSH,,,,,,,,,"23,705.95"
1009885,,Dallas,TX,,,,211130,W-ONSH,"438,450.38","183,345.65",,,,,,,
1009069,110064545942,Fort Worth,TX,TARRANT COUNTY,32.75087,-97.33487,211111,W-ONSH,,,,,"73,885.23","37,648.00","40,300.00","42,804.89","45,689.84"
1010795,110064545942,Fort Worth,TX,TARRANT COUNTY,32.75087,-97.33487,211111,W-ONSH,,,,,0.00,"3,323.29","54,179.74","81,418.10",
1009413,110038382577,Tulsa,OK,TULSA,36.09654,-95.92011,211111,W-ONSH,,,,,,0.00,,,"25,681.26"
1009383,110038382577,Tulsa,OK,TULSA,36.09654,-95.92011,211111,W-ONSH,,,,,,0.00,,,"35,730.20"
1009384,110038382577,Tulsa,OK,TULSA,36.09654,-95.92011,211111,W-ONSH,,,,,,0.00,,,"29,381.28"
1009101,110045408698,Traverse City,MI,LEELANAU COUNTY,44.78065,-85.63963,211130,W-ONSH,"258,988.95","310,170.23","324,731.44","291,238.69","252,358.24","258,601.98","257,454.42","291,850.37","239,293.29"
1008273,110055512823,Englewood,CO,SAN JUAN,36.72365,-108.18465,211111,W-ONSH,,,"20,987.88","20,675.25","23,492.77","26,919.51","28,505.00","29,909.45","32,759.50"
1011846,110067200362,Midland,TX,MIDLAND COUNTY,31.99907,-102.0753,211111,W-ONSH,,,"78,922.61","74,217.22","69,368.98","69,983.69",,,
1008051,110055512075,Canonsburg,PA,WASHINGTON COUNTY,36.71,-81.98,211130,W-ONSH,"178,477.37","292,985.52","304,976.63","144,173.20","275,326.50","131,574.16","90,000.60","152,571.19","141,635.89"
1008918,110055515296,Canonsburg,PA,WASHINGTON COUNTY,40.276707,-80.165185,211111,W-ONSH,,,,"4,875.55","5,502.25","5,297.25","18,789.25","12,978.05","58,704.08"
1011998,110067409771,Houston,TX,HARRIS COUNTY,29.75754,-95.37039,211130,W-ONSH,"69,298.98","131,786.97","166,460.66","190,695.13","56,598.42",,,,
1008914,110034276432,Fort Worth,TX,TARRANT COUNTY,32.75599,-97.3348,211111,W-ONSH,,,,,,"1,707.20","69,429.29","47,529.35","73,445.79"
1013318,,Houston,TX,,29.16374,-98.0298,211120,W-ONSH,"87,474.94","34,864.54",,,,,,,
1005963,110055510781,Ignacio,CO,LA PLATA COUNTY,37.095279,-107.71625,211130,W-ONSH,"132,977.79","135,684.44","154,204.98","185,004.94","95,229.24","82,150.58","69,026.10","103,006.81","108,738.75"
1008220,110055512627,Spring,TX,HARRIS COUNTY,30.031428,-95.530234,211111,W-ONSH,,,,,,,,,"32,042.92"
1008481,110046287816,Warrendale,PA,BUTLER COUNTY,40.680557,-80.111674,211130,W-ONSH,"82,254.01","65,665.33","80,483.67","54,030.79","62,746.05","153,165.25","65,766.54","118,737.48","145,488.89"
1011735,110064007195,TULSA,OK,DENVER COUNTY,39.743663,-104.985311,211120,W-ONSH,"137,975.48","377,224.66","24,461.50","39,717.94","58,765.91","52,635.67",,,
1011250,110058240201,Highlands Ranch,CO,,39.61373,-105.017834,211120,W-ONSH,"35,829.32","39,765.43","40,600.73","56,263.90","18,656.11","40,903.16","47,356.79",,
1008509,110055513564,State College,PA,CENTRE,40.78595,-77.82437,211111,W-ONSH,,,,"4,301.95","3,947.00","12,542.94","29,946.94","79,544.98","89,701.02"
1011308,110058380032,State College,PA,CENTRE COUNTY,40.81658,-77.83071,211111,W-ONSH,,,"81,147.97","83,156.85","81,651.29","125,499.45","84,235.96","54,653.90","89,701.02"
1011861,,Canonsburg,PA,,40.2767073,-80.1651854,211130,W-ONSH,"161,840.65","221,182.69","161,201.82","101,740.08","90,015.36","130,797.20","138,563.47",,
1011862,110067272980,Canonsburg,PA,WASHINGTON COUNTY,40.27823,-80.17081,211130,W-ONSH,"44,060.38","84,668.37","117,231.65","74,562.16","40,799.79",,,,
1008589,110055513733,San Antonio,TX,BEXAR,29.594076,-98.571521,211111,W-ONSH,,,,,,,,,"15,942.49"
1013367,,Greenwood Village,CO,,47.22656,-103.014,211120,W-ONSH,"304,698.89","232,510.73",,,,,,,
1011421,,Houston,TX,Harris,29.752554,-95.3704009,211111,W-ONSH,,,,"23,503.39","17,980.49","52,296.09",,,
1010396,,Houston,TX,,29.752554,-95.3704009,211130,W-ONSH,"245,313.06","248,444.72","247,689.07","278,376.02","291,883.67","317,280.76","91,174.42","70,099.42",
1008363,,Houston,TX,,29.752554,-95.3704009,211130,W-ONSH,,"118,691.54","108,576.53","124,887.23","86,980.94","66,843.57","86,351.18","85,981.71","85,641.45"
1012012,,Houston,TX,,29.752554,-95.3704009,211130,W-ONSH,,"36,126.49","46,281.63",,,,,,
1008364,,Houston,TX,,29.752554,-95.3704009,211130,W-ONSH,"1,991.45","23,803.89","25,326.14",,,,,,
1008306,,Houston,TX,,29.76012,-95.3638,211130,W-ONSH,"64,548.40","123,507.54","219,385.13","215,064.93","218,776.78","239,502.11","568,840.31","599,758.77","466,255.71"
1008365,110040618052,Houston,TX,HARRIS COUNTY,29.76012,-95.3638,211111,W-ONSH,,,"48,960.80","49,944.61","84,344.24","335,421.96","195,566.45","61,473.04","51,587.89"
1010397,,Houston,TX,,29.752554,-95.3704009,211130,W-ONSH,"175,370.93","179,098.82","182,615.02","300,110.15","310,874.27","234,630.09","102,671.73","184,278.07",
1011420,110062540736,Houston,TX,HARRIS,29.76012,-95.3638,211111,W-ONSH,,,"15,557.89","136,944.58","140,470.63","112,691.39",,,
1013244,,Oklahoma city,OK,,35.31618,-97.6894,211120,W-ONSH,,"267,105.86",,,,,,,
1011223,110058239151,Plano,TX,COLLIN COUNTY,33.06522,-96.80369,211120,W-ONSH,"60,933.51","56,082.33","39,669.09","42,573.58","44,267.98","50,285.87","32,095.94",,
1013080,,Houston,TX,,29.7537256,-95.3592814,211130,W-ONSH,"368,572.56","312,818.46","197,369.62",,,,,,
1013377,110070543170,Mentone,TX,LOVING COUNTY,31.929,-103.6208,213111,W-ONSH,"267,488.85","41,233.81",,,,,,,
1010084,110038060415,Houston,TX,HARRIS COUNTY,29.761449,-95.365,211130,W-ONSH,"47,167.43","123,140.04","169,298.39","147,630.93","112,677.40","46,198.37","90,766.09",,
1011407,110062540683,Houston,TX,HARRIS COUNTY,29.75867,-95.37054,211111,W-ONSH,,,"145,045.28","63,689.60","82,415.02",,,,
1009490,,Dallas,TX,,,,211130,W-ONSH,"57,439.05",,,,,,,,
1009488,110034450573,Dallas,TX,DALLAS COUNTY,32.7936,-96.80514,211111,W-ONSH,,,,"24,708.05","24,235.75","24,654.84","24,637.44","23,773.80","32,162.20"
1013034,110070209501,Dallas,TX,DALLAS COUNTY,32.92672,-96.82306,211120,W-ONSH,"28,188.64","39,725.50","35,891.27",,,,,,
1013214,,Dallas,TX,,33.08143,-97.5648,211120,W-ONSH,"125,866.63","48,573.58",,,,,,,
1012952,110070209453,Dallas,TX,DALLAS COUNTY,32.92672,-96.82306,211120,W-ONSH,"43,002.26","41,980.87","32,791.15",,,,,,
1012100,110069374661,Dallas,TX,,32.9312475,-96.84046,211120,W-ONSH,"146,219.12","122,008.33","101,514.96","98,763.10","109,933.90",,,,
1012059,110067543741,Tioga,ND,,48.40768,-102.927547,211120,W-ONSH,"28,274.52","60,698.52","57,233.97","91,106.42","88,470.68",,,,
1011752,110064007346,Tulsa,OK,TULSA COUNTY,36.072617,-95.923102,211130,W-ONSH,"20,128.64","34,202.05","40,339.75","48,167.05","70,958.31","134,638.68",,,
1009624,110010671647,Denver,CO,DENVER COUNTY,39.74454,-104.98486,211130,W-ONSH,"83,241.48","76,211.32","65,739.69","66,768.88","131,186.34","230,926.98","224,364.23","161,318.57","182,785.89"
1009673,110010671647,Denver,CO,DENVER COUNTY,39.74454,-104.98486,211111,W-ONSH,,,,,0.00,"27,425.32","26,249.63","40,295.51","101,346.71"
1009562,110010671647,Denver,CO,DENVER COUNTY,39.74454,-104.98486,211111,W-ONSH,,,,,0.00,"31,092.44","9,751.64","20,799.34","37,058.52"
1009564,110010671647,Denver,CO,DENVER COUNTY,39.74453,-104.98517,211111,W-ONSH,,,,,,0.00,0.00,"96,781.92","123,004.24"
1009793,110010671647,Denver,CO,DENVER COUNTY,39.74454,-104.98486,211111,W-ONSH,,,"78,407.77","148,382.78","431,663.51","400,540.78","444,159.33","393,590.43","184,275.94"
1009674,,Denver,CO,,39.7312095,-104.9826965,211120,W-ONSH,"692,440.00","522,845.72","263,076.81","109,457.90","25,139.57","83,280.24","49,983.85","23,226.56","24,163.58"
1013128,,Houston,TX,,29.752554,-95.3704009,211120,W-ONSH,"92,225.70","39,655.17","113,658.54",,,,,,
